BGGId,Rating,Username
230267,8.4,5714
16500,6.0,5084
17710,7.0,1269
1117,7.0,6522
171,7.0,5746
17835,4.0,1970
30549,7.0,907
822,9.5,7803
27364,7.5,2258
12692,9.0,7417
15512,5.0,2902
152757,5.0,2735
138233,9.0,6503
29687,7.5,6627
239307,7.0,230
93185,7.0,4782
120677,10.0,4049
3141,7.0,6535
194594,8.0,1880
148290,7.0,373
169,6.5,1172
22825,9.0,4620
163412,8.0,4394
37988,4.0,2128
205079,7.0,1139
2511,6.0,1073
11438,10.0,420
40214,6.0,2768
372,7.0,5097
12333,9.0,1298
197376,8.0,105
154880,6.5,4080
65244,7.0,1815
14996,6.0,6303
186375,7.0,4302
140172,9.0,3269
212346,7.0,2197
218804,7.0,4912
133038,6.0,5748
224037,7.0,1299
229892,7.0,5337
271896,7.0,4781
148729,6.5,3346
131014,7.3,2123
12898,8.0,2522
139030,8.0,6042
244608,8.5,5455
12942,7.75,7899
2398,7.0,24
129948,7.0,3412
162886,8.5,6827
2223,6.0,240
145371,8.0,4363
31260,8.5,7263
260428,8.75,3814
154809,4.0,1197
179275,6.0,2371
932,7.5,4352
9048,5.0,7877
120677,8.0,4070
88316,5.0,3026
70919,6.5,3167
92828,4.0,6406
93,8.0,6362
230802,7.8,4320
878,7.0,122
8360,10.0,420
760,7.0,5304
128698,8.0,5684
2655,7.5,5540
70149,7.0,1190
30869,7.5,6785
124742,10.0,1353
301767,8.0,614
122515,10.0,2534
8203,10.0,6298
157403,7.0,5354
1705,4.0,4672
27588,7.0,5416
226634,6.0,5019
15987,6.5,2450
125678,7.8,5693
131357,5.0,7881
37111,10.0,4010
41627,7.0,2242
245476,5.0,2681
178900,6.5,626
28143,10.0,2113
266304,6.5,3015
21050,7.0,4196
84469,7.5,6941
9209,4.0,129
45986,9.0,6271
131260,8.0,5440
171,6.0,4532
12896,6.0,7008
298572,6.0,1134
37728,8.0,6280
27668,4.5,2929
129122,3.0,5746
256960,8.0,3081
228,7.5,7820
127023,8.0,5216
326400,8.0,5456
241724,7.5,6935
180263,8.0,3581
213460,8.0,5884
230498,8.0,2406
29602,6.0,7189
226634,6.0,2406
24068,7.0,6879
128882,9.0,132
2767,6.0,1032
1234,7.0,38
472,5.5,1656
156430,5.0,2406
228372,7.5,2334
27588,7.0,1101
230852,6.0,2611
621,8.0,3065
20848,5.0,4497
34219,7.0,1923
5410,9.0,2423
1459,6.0,2100
103885,10.0,6858
30549,8.0,7160
175209,4.0,6622
224517,10.0,5871
274364,8.0,1975
204583,7.0,6804
178900,6.0,7778
244992,8.0,2660
283649,8.0,3321
17053,5.0,7094
58936,8.0,2678
213893,7.0,3197
104006,8.0,467
198773,7.0,2197
8203,7.0,3853
139030,7.0,1880
296151,8.54667,5403
163967,7.4,6657
327,5.0,3363
54998,7.5,5647
2223,5.0,6671
161970,9.0,4097
42215,6.0,5254
1527,7.0,1919
14996,8.2,454
200959,5.0,2509
173346,9.0,7615
191057,8.0,2654
266830,8.0,5672
5048,4.0,5112
220598,4.0,3947
257066,7.0,6711
13,5.0,3985
2511,6.0,751
154443,7.0,5434
245934,7.5,4715
43868,6.0,6655
27588,7.0,1652
237182,10.0,6969
192802,6.0,2536
34635,7.5,4460
12205,4.0,5123
217372,8.0,1234
223770,6.0,4394
41916,7.0,2619
234948,5.0,5258
770,4.0,1960
224517,9.5,3935
40628,7.0,7325
25669,8.0,6760
201808,8.25,501
181304,9.0,1931
13,8.0,7026
133473,6.0,829
222509,6.0,3724
31846,7.0,1952
5576,5.75,1139
15261,6.0,5258
193212,4.0,3621
1353,7.0,2033
29294,5.0,1893
2944,4.0,5478
168700,7.0,399
266524,8.0,7645
74,6.5,1652
84876,8.0,7792
74,5.75,7899
18602,7.5,7803
170771,4.5,6622
40692,9.0,1896
1520,7.8,4279
118048,7.0,734
878,7.0,4034
148271,7.0,661
225167,9.0,3567
65244,6.0,3420
12002,7.0,4812
171623,6.5,7839
710,6.0,7552
156420,6.0,863
192153,8.0,1042
205610,7.0,2619
206931,7.2,6657
123260,8.0,7482
163370,7.5,1253
2093,7.0,3847
42215,6.0,4141
9851,5.0,2902
245638,7.0,2792
822,5.0,3085
309129,6.0,6353
188834,4.0,6671
15987,8.0,4649
236457,8.5,2857
1406,3.0,7713
185343,8.3,6657
28089,7.0,3164
212956,8.0,5703
136063,4.0,987
21654,6.0,2096
491,7.0,1542
551,7.0,3568
237182,8.0,7198
555,6.5,1169
102794,7.5,4384
1231,5.0,10
148228,8.0,3858
136063,5.0,6166
822,8.0,702
171131,9.0,1714
205637,10.0,918
121408,7.0,1027
170216,9.0,1003
155695,7.0,1555
284742,6.0,1127
235467,6.0,3703
226320,9.0,4787
827,8.0,541
232666,8.0,5120
119890,8.0,6527
270239,9.0,6072
266507,8.0,295
154875,10.0,2387
54043,7.89333,4427
98527,10.0,1522
82222,8.0,6263
8217,8.0,1693
21287,6.0,2522
191977,6.0,3150
121921,8.8,5647
127920,5.0,3576
8160,8.0,959
6779,6.0,617
174430,10.0,814
205896,9.0,1717
6830,8.0,346
236191,7.0,7837
139030,8.0,571
95103,9.0,4143
84876,10.0,2654
253284,7.5,6516
269752,10.0,4718
269385,9.0,963
155068,10.0,6089
198994,6.0,2805
1115,4.0,7111
40398,5.9,5596
104006,7.0,5093
153737,7.0,7893
13,7.17,3731
164,6.0,6289
5387,3.0,5884
123096,8.0,224
92828,8.5,2660
1150,5.0,6224
68448,7.0,2200
155969,7.6,3887
27708,6.3,964
34635,7.0,5910
233571,8.0,7379
12333,5.5,525
54998,7.5,3623
43570,7.5,7975
9209,7.0,6640
195560,10.0,2873
43570,8.0,3954
10630,7.0,3164
169786,7.0,5434
202977,6.0,3866
40834,6.0,1904
31260,8.5,7797
184921,8.0,1195
271530,6.0,6240
9440,6.0,944
174660,7.0,7494
44163,7.5,6657
244992,8.0,2930
124361,6.0,1583
123540,9.0,2964
174430,9.5,7690
128882,6.0,6403
85243,5.0,3621
68448,9.0,1035
41002,6.5,5009
129622,7.0,1257
299169,7.0,107
18803,4.0,1466
204605,7.0,4653
201808,9.0,6115
132251,6.0,2114
3190,2.0,7778
191231,8.0,1255
9209,7.0,4411
168435,7.0,7277
177590,8.0,7571
17226,8.5,788
157088,7.0,7047
193668,7.5,112
260180,8.0,7061
31481,7.0,665
159675,7.5,2123
2281,8.0,6745
269385,9.0,6986
269403,6.0,2100
263155,5.8,6350
31260,7.5,6406
43570,8.0,5434
270844,8.0,3608
23053,6.0,2902
271320,10.0,6527
15817,7.0,489
13,6.0,7884
39463,7.0,6958
95064,7.0,5652
119890,8.0,5332
133473,7.0,6888
68448,6.0,143
24304,8.5,3966
46213,7.0,2734
242302,8.0,6579
5339,4.0,3158
181819,7.0,626
308368,4.0,4475
28143,9.0,220
187645,7.5,3141
227318,6.0,3588
230802,10.0,3487
18833,8.0,5264
131835,8.0,6027
10547,8.0,6740
54307,7.0,1223
31481,8.0,2668
242302,8.0,1324
171500,9.0,4392
12002,6.5,7698
20100,7.0,5736
233961,6.0,907
102548,7.0,1015
247342,9.0,4829
148228,7.5,4432
1200,6.0,5800
148228,6.5,4530
125609,6.0,1945
2448,3.5,6213
50,7.0,4953
7682,5.0,7544
142121,7.5,7277
4424,5.0,4445
163056,6.0,5416
71676,9.5,3212
286096,10.0,7987
2281,7.0,6466
40692,6.0,6045
172385,8.0,6627
36522,7.7,6657
5895,3.0,51
9209,6.0,2734
287228,10.0,2938
478,7.0,4034
155426,7.0,2258
30869,7.0,5261
77130,5.0,6171
66081,3.0,1864
30957,7.0,5416
260298,9.0,78
148949,8.6,3176
317432,3.0,2535
237087,6.0,2117
181,6.5,6766
132428,4.0,5158
10547,8.0,3920
3955,6.0,592
144344,7.0,3065
14996,5.0,76
6541,6.0,6289
180263,8.0,3213
163068,10.0,5330
655,7.0,7277
133632,6.0,6036
309752,7.0,6811
2268,7.0,1717
121921,8.5,2405
169654,7.0,1139
182074,6.0,2100
121921,5.0,5004
2398,7.0,4008
244711,7.0,1970
438,6.0,3730
236191,9.0,6534
103343,5.0,5961
147020,6.0,4488
175621,5.5,821
199383,7.0,5436
290236,8.0,6306
166669,7.0,5272
13,7.0,6851
170216,7.0,5799
2471,6.0,4780
2842,6.0,2963
8098,6.0,1413
193949,7.0,7814
155362,8.0,7808
110327,8.0,2269
36480,3.0,1826
33604,8.0,5559
16267,8.0,944
163602,7.0,1562
11,7.0,660
143884,7.0,7514
137649,7.0,1645
20100,7.0,7730
109276,7.0,6692
192153,8.0,1900
23094,7.0,3020
9625,6.0,112
13,6.0,6508
260605,7.0,2114
123540,3.0,656
285774,8.0,4497
8327,3.0,6224
155068,6.0,2425
180974,7.0,2106
1117,6.5,476
123123,9.0,3298
188834,8.0,5295
12600,4.0,6700
6830,8.0,2240
42,8.0,5830
244228,7.0,2517
266507,8.0,6810
187377,7.0,3054
181,4.0,1796
16395,6.0,3346
25613,8.5,4638
5782,7.0,2902
4324,4.0,5478
25738,6.0,1656
27173,7.5,1630
217372,7.0,4078
8125,6.5,7376
822,5.0,3707
172225,7.0,6226
19857,7.0,19
68182,8.5,6785
38545,7.0,2619
101721,8.0,6423
1419,7.0,7814
163412,7.5,5897
1261,8.0,3065
290610,10.0,1591
1163,4.0,6154
6249,8.0,1577
36218,8.0,4846
152952,7.0,7340
249259,8.0,7992
40692,8.0,2244
186995,7.0,4172
155821,6.0,7837
175239,9.0,1808
176558,8.0,389
174570,6.5,749
39339,5.0,7821
192802,7.0,5006
21241,6.0,5434
33643,9.0,2591
38159,10.0,7384
200147,6.0,5504
25261,7.5,6263
244521,8.5,5432
624,6.0,2096
179172,8.0,3124
170216,6.0,936
202207,7.0,1253
7805,7.0,6162
88408,7.0,2029
262712,6.2,498
213893,7.0,5709
162007,7.0,6969
66362,5.5,5339
115746,7.0,2832
145308,3.0,981
116,7.0,6108
162886,10.0,1864
193738,9.5,367
201808,9.0,2660
92319,10.0,3520
65781,7.0,3972
153938,6.0,4157
266507,9.0,626
195503,8.0,622
316546,6.0,2668
147020,10.0,6708
199561,6.5,6189
161614,7.0,2678
6607,5.0,4640
258411,8.0,2619
33160,8.0,7022
11705,7.5,541
261321,7.0,6569
276894,7.0,10
173346,10.0,1828
217934,8.0,2522
8126,6.5,122
19419,6.0,7376
1927,9.0,5077
36218,7.0,7807
184267,9.0,3422
6249,9.0,4845
521,6.0,4674
128621,9.0,3283
55165,6.9,6302
172155,7.0,4824
31056,7.0,936
167791,8.0,4367
39856,9.0,260
43570,7.0,3118
158168,8.0,3307
175199,7.0,3229
44,4.0,7574
27225,7.0,4283
133473,7.0,4494
266192,8.0,1097
221,9.0,5169
134,7.0,6616
117959,6.5,5354
251247,8.0,5087
181304,7.0,7500
129622,10.0,4978
159143,7.0,5153
134253,7.73,5678
1447,8.0,4812
55600,8.3,45
28017,5.0,608
225694,7.4,2123
187687,9.0,2029
98778,7.0,1385
312804,4.0,2883
160018,6.0,528
158899,10.0,2882
249,6.0,4834
521,9.0,7189
329465,6.5,3079
33160,6.0,5798
181304,7.0,4133
163412,8.0,902
209685,10.0,6053
5894,6.0,6171
1431,6.0,5697
125678,8.0,2029
17405,8.25,1981
167355,8.0,1812
241451,7.9,387
169426,6.0,5967
30381,6.0,6671
3076,9.0,6066
223855,8.0,3239
9829,6.0,3278
30239,7.0,5084
125678,8.0,4491
150312,6.0,7944
205059,9.0,7949
294275,9.0,420
9209,7.2,2911
223040,8.0,4906
12601,6.0,2883
30,6.0,2473
2653,7.0,1131
129622,8.0,1297
128882,7.0,3954
172881,9.0,2719
174785,8.0,2332
131366,7.0,7471
170216,6.5,1052
13,7.0,5022
63268,10.0,7384
242574,8.0,7023
133038,8.0,3549
3955,7.5,6125
173346,8.6,222
14038,6.0,3164
155821,7.0,7851
50,5.0,5292
10547,6.5,7900
98242,2.0,3008
184921,7.47778,2138
178900,7.5,2053
31260,8.0,4730
157969,6.0,1324
127997,7.0,3239
172,10.0,4407
176734,7.0,5559
283212,6.0,7571
68448,9.0,6527
929,6.0,7883
9209,7.0,4241
551,8.0,541
172818,7.0,6104
6923,8.0,1666
148951,7.0,2682
132531,7.5,143
218603,7.0,2154
182028,8.0,5152
31481,7.0,4211
245085,5.0,3621
192291,7.0,4168
9027,8.0,1269
822,6.0,7991
146652,8.0,4014
140729,1.0,1637
183797,6.0,7061
117960,6.5,7658
219122,6.5,5258
270138,6.0,5714
192457,7.0,6700
146312,6.0,4371
3076,7.0,2425
30549,8.0,5669
174430,10.0,598
12942,7.5,7064
230802,7.5,295
276025,8.0,4415
160499,6.0,1812
191862,9.0,1354
98778,8.0,4713
2375,7.0,7304
205317,9.0,1842
1406,5.0,5546
822,8.0,114
167791,9.0,6011
155703,8.0,1261
219276,3.0,815
306881,8.0,4674
15987,3.0,3618
9220,6.0,7343
6613,5.0,2509
257160,7.0,2406
62871,6.0,493
236457,8.0,1127
282291,4.0,114
192836,8.0,7277
25669,7.0,4409
212402,10.0,3150
233078,7.5,5041
175293,7.0,2258
117942,5.5,4460
164506,5.5,7277
177524,7.0,4518
31260,10.0,6853
172559,8.0,6075
1111,9.0,916
163474,10.0,883
34127,7.0,748
929,3.0,7778
123499,5.0,7574
2397,6.0,4973
9216,8.0,3198
1543,8.0,1375
181524,6.0,1131
21241,8.0,4705
167791,8.0,1594
205637,10.0,5852
232219,8.5,6280
823,10.0,4902
90419,7.0,927
194607,7.75,5916
306040,8.5,6516
127127,8.0,7866
133473,6.0,5108
822,8.0,868
146021,9.0,2191
119506,8.0,3939
266164,5.0,1615
244992,3.0,5678
701,8.0,2772
102794,7.0,1027
2653,8.0,3771
162286,9.0,1725
18602,7.0,7701
1608,7.0,7960
262899,7.0,7998
12692,6.0,553
110327,7.5,3814
157354,8.0,7693
83330,8.5,3396
27746,8.0,3412
244918,7.0,7922
24742,8.0,5451
74,7.0,1144
115746,10.0,6396
217780,6.0,1838
69789,6.0,4039
192457,7.0,3281
822,9.0,3538
10934,7.8,2675
4636,6.0,6044
28143,8.0,2964
183571,7.0,5540
245931,8.0,1314
40508,6.0,3048
2795,7.0,690
181279,9.0,2311
10547,7.8,6481
1927,4.0,2942
140603,8.5,2930
129948,7.0,1122
5822,6.0,2246
205896,7.0,4244
91984,5.0,6625
3510,1.0,5749
269210,7.5,7038
226518,7.0,629
153938,7.0,7536
159675,8.0,7565
287954,9.0,5904
37696,6.0,219
106662,6.0,2406
194655,7.0,3942
40834,5.0,5402
20782,7.0,1692
249821,7.5,7277
143741,6.0,7641
247980,6.0,3277
2375,7.0,7132
167791,10.0,1218
205322,5.0,7362
209010,9.0,6957
23686,7.0,4367
8989,8.0,2566
17133,8.5,461
22545,8.0,1583
205896,9.0,1615
2655,9.0,10
117960,6.5,7883
233371,8.54,2889
48726,6.0,5292
10,7.0,3079
199042,8.0,5086
5,7.0,1253
112,5.0,3104
150312,6.0,162
70919,8.0,5965
320,6.0,6106
146508,6.0,6441
240529,7.0,7688
209010,6.0,989
80006,7.0,6455
12942,7.0,2678
9446,7.0,590
181819,10.0,716
206938,6.0,4504
161882,8.0,2157
159675,10.0,1087
170771,7.0,346
245197,5.0,7571
174226,6.0,2236
115746,7.0,2590
154597,7.0,171
103343,7.5,4537
12493,8.5,7910
466,6.0,3953
228660,8.0,7479
2842,7.0,5176
184267,9.0,7773
183840,7.0,5799
173804,9.0,5557
124742,9.0,4218
149286,10.0,420
234429,4.0,5004
136063,6.5,5814
199792,8.0,2165
179275,8.0,3427
153113,8.5,541
22864,6.0,7688
216132,8.0,3647
94104,7.0,5116
5782,7.0,7762
88,8.0,2709
268586,8.0,6935
61484,7.0,2525
33803,9.0,6507
254192,5.0,6224
144553,7.0,5233
318553,7.5,2857
227466,9.0,5165
36218,10.0,4942
124361,6.0,4649
212445,8.75,4083
65244,6.0,1566
176502,6.0,3998
2394,6.0,4407
46213,5.0,4619
215311,8.0,3204
65781,8.0,1981
169786,8.0,2809
171,7.0,2619
157001,6.5,1408
481,7.0,522
39683,8.0,2788
2979,3.0,3429
229006,5.0,5434
17991,8.0,4894
10547,7.0,6622
7865,6.5,625
32114,6.0,7552
24480,5.0,5119
11,7.0,7720
153938,7.0,5482
70323,7.5,2067
59959,5.0,2117
156548,9.0,366
299047,8.0,6838
916,6.0,4694
138788,7.0,2962
113924,8.0,6595
164153,8.0,7150
230304,5.0,6353
124969,8.0,1480
161936,9.0,1762
1231,5.5,2513
28143,8.0,7520
191004,8.0,843
173804,5.0,3078
192153,10.0,5211
14996,9.0,7178
137,4.0,669
815,6.0,2806
15985,3.0,4352
127493,7.0,7552
219513,7.0,5709
22479,5.0,916
174430,9.0,1737
1915,8.0,469
864,7.0,5341
306481,7.0,2611
38749,7.5,541
188834,7.0,2526
12,8.0,3013
248117,6.0,6482
25292,7.0,5216
54043,10.0,2768
123160,8.0,6637
7717,6.0,3065
169786,7.0,5201
169318,5.0,7277
123239,7.0,3321
34635,7.5,5089
242574,6.8,6539
102794,9.0,2009
156458,5.5,4460
3202,6.0,3411
164840,7.0,5009
70323,6.0,4393
491,7.0,5550
246228,6.0,5703
240196,8.2,6756
123260,8.0,4238
257582,6.0,7899
92415,6.0,3812
300591,9.0,7276
98085,5.0,511
5716,7.2,4847
216132,8.0,4460
65532,7.0,649
146021,6.0,7862
10523,9.0,5153
32838,7.5,7893
10547,6.0,4958
154203,8.0,5714
148949,7.5,5819
121408,6.5,5866
191538,5.0,2406
278824,6.5,314
286659,4.0,5701
3376,6.0,5741
146508,8.0,6765
130600,7.0,1972
258244,6.0,1253
122515,7.0,7791
124742,6.5,3319
157969,7.5,272
65244,6.0,389
98229,7.0,4007
119890,7.5,2845
72125,8.0,5006
158900,8.0,4366
555,7.0,4204
188,6.0,7727
527,8.0,2599
1927,6.0,3875
216734,6.0,5004
100423,4.0,5019
43868,7.0,3846
267367,9.0,3997
6901,10.0,3733
129556,7.0,3973
182694,6.5,4488
164153,7.0,4055
245638,9.0,2405
150,7.0,5453
31260,8.0,5084
157354,6.0,2735
2446,4.0,541
15062,8.0,4694
183394,10.0,3294
104710,6.9,6657
175223,7.0,4981
264220,6.0,2187
30549,6.0,1281
158435,5.49333,794
137988,7.0,3448
23521,6.0,2167
138161,7.0,3467
172,9.0,6906
192135,8.0,1627
1258,6.0,6372
124361,8.0,2207
20963,7.0,7406
96913,8.0,2241
163839,3.0,3013
168435,8.0,7588
4381,10.0,420
14996,8.5,7253
225313,9.0,2828
505,6.0,3346
68448,8.0,3634
10630,7.6,2002
150312,9.0,7703
41114,7.4,1539
303954,9.0,420
497,6.0,4034
826,7.5,1854
198630,7.7,7556
521,10.0,7171
204505,7.0,2611
123955,7.0,1717
172287,10.0,4987
99,4.0,1929
39339,7.0,3533
13,7.0,7571
123540,6.0,346
230080,6.0,3947
191862,7.5,7134
146652,8.75,5769
236803,7.0,368
36218,6.5,1152
181304,7.0,3689
167791,10.0,5440
25727,8.0,6404
150376,7.5,4732
41863,3.0,6551
207830,8.5,3354
215842,6.5,7094
27710,6.0,3618
1927,6.0,992
146508,8.0,6502
193042,7.0,7480
113927,6.0,2029
290236,8.0,1204
129622,7.0,7119
108745,6.5,4717
55690,8.0,5272
168054,7.0,2930
2243,6.0,2181
121410,5.5,7807
12942,8.0,2535
156689,8.0,1354
183720,7.5,314
155362,8.8,1574
40834,8.0,7034
5,7.0,2171
170604,9.0,845
127127,8.0,4853
3297,6.0,5084
36218,7.0,7727
9674,5.0,5814
238992,8.0,1671
178900,7.8,6128
40398,6.5,5417
296,6.0,3346
306040,7.0,981
521,9.0,6766
1041,7.0,2424
299252,7.0,7340
329713,6.0,4587
1927,6.0,4999
160851,6.0,1375
84876,6.0,6036
3570,7.0,114
157820,10.0,38
164928,7.0,2334
45315,7.5,4640
120677,7.0,6879
216092,6.0,2588
181304,7.0,4428
21348,7.9,5125
124,7.0,3158
284839,6.0,2930
2452,6.0,2060
121921,7.0,7209
98085,3.0,3339
214491,5.0,7839
244271,8.0,5559
102794,6.0,5770
178900,7.0,2154
257499,5.0,2423
11,8.0,2100
2651,7.5,5173
13884,7.0,7864
148319,8.0,5799
172287,8.0,4415
113294,6.0,10
49399,8.0,2317
167698,4.5,2577
120677,7.22222,2112
94104,8.0,3972
238656,8.0,1972
128996,9.0,2827
216132,9.0,1676
217449,7.0,437
167763,8.0,4196
478,7.0,6099
180489,9.0,2828
230089,7.0,2141
24480,8.0,6163
110327,7.5,3580
40692,8.0,1262
222542,7.0,7038
11,7.0,5661
200886,6.0,1714
3586,6.0,6154
3633,8.0,3205
1992,5.0,3846
59294,7.0,5799
242302,8.0,4172
256226,7.0,5434
70919,7.0,3561
13682,5.0,2100
4098,7.0,4947
90870,9.0,3298
132428,10.0,4944
27588,7.0,2296
318977,7.0,7703
41002,7.0,7383
183896,9.0,4439
164928,8.0,878
4558,7.0,163
28143,8.0,2770
124,10.0,5084
161546,6.8,553
34635,4.0,5119
316546,8.0,2121
7336,6.0,957
192458,7.0,815
230802,7.0,813
303650,8.0,6799
173090,7.0,3467
204583,6.5,1460
283948,8.8,7672
244992,6.98,3095
34635,7.85,7507
38159,6.0,6353
277030,6.0,7821
193212,6.0,6036
217449,10.0,1730
249,4.0,36
221194,10.0,644
68448,8.0,607
706,8.1,2833
210296,8.0,7038
266192,9.0,2500
318183,8.0,6441
1111,5.0,1204
96848,6.0,907
122298,6.5,7899
13,6.0,1231
58421,6.0,5965
175914,8.05,905
1829,6.0,1972
31971,7.5,1880
82420,9.0,6287
16986,8.5,6280
137408,8.0,2253
35570,6.5,2449
180593,7.0,1652
105,6.0,4143
805,6.5,65
38159,3.8,6657
171,10.0,5757
121921,9.0,702
9629,9.0,7762
84876,9.0,6394
256852,7.0,4587
40692,9.0,4555
96848,10.0,5276
823,7.0,3079
131118,8.0,7199
131357,6.6,7230
15062,10.0,2023
129622,7.0,5332
2968,7.0,6280
41860,7.0,528
75358,5.56,3602
1502,4.0,5
228867,8.0,7233
15364,8.0,3256
5475,10.0,420
177249,7.0,5916
281259,8.0,1714
92415,7.0,7727
118,7.0,3346
188834,7.5,7395
2987,8.3,309
39856,7.0,1139
202583,8.0,162
36218,8.0,2114
37046,7.0,1743
3076,7.0,226
30549,8.0,3505
9149,6.0,7899
213149,4.5,4717
41114,4.0,3621
203993,9.0,4084
15985,7.0,3037
2952,4.0,957
173275,5.0,373
176189,9.0,6277
170561,8.0,4849
262712,8.0,2689
39856,8.0,1212
232,6.0,2242
147021,4.5,1139
431,6.0,116
196326,8.0,2306
35570,7.0,3647
34297,7.0,3652
91197,5.5,511
42910,9.0,649
68448,10.0,1696
37111,7.5,4640
93,7.0,3707
2604,6.0,2678
24742,7.0,2902
205774,7.0,7727
33088,8.0,6735
22889,5.0,2114
13,8.0,72
157526,8.0,6455
300327,7.0,4415
166384,6.5,6104
91312,9.0,7924
1198,6.0,411
172207,7.0,644
4098,6.0,2117
183562,7.0,387
164928,8.0,2235
194655,8.0,4922
30549,6.0,6282
100901,6.0,5959
172242,7.5,4751
36218,10.0,4990
150312,7.0,2735
131389,5.0,3621
194655,8.0,6941
176229,8.0,3939
128882,9.0,4649
278,8.0,2801
4616,7.0,5605
30380,8.0,3237
3383,7.0,359
126163,10.0,236
140638,6.0,7681
1515,6.5,3822
120677,7.0,4629
2838,5.0,476
269210,8.5,6263
216132,9.0,1923
29109,6.8,2627
13,10.0,407
209567,7.0,314
39856,5.0,4449
119432,9.0,5370
41749,7.0,6357
70323,8.0,5830
164338,8.0,7373
30933,7.0,7296
31260,7.0,1487
312484,8.0,5887
102680,7.0,4687
144189,9.0,4936
249259,8.0,5789
40425,6.5,4261
100423,7.0,4988
335131,6.0,6144
150145,7.0,407
147154,6.0,2314
12333,8.6,6143
245638,8.0,477
2397,3.0,7930
638,6.0,4445
206051,6.0,346
28143,8.5,4082
31260,8.5,2643
822,10.0,3264
140934,10.0,10
143096,7.0,6055
156714,6.5,4363
173346,8.0,2154
495,5.0,6106
10,7.0,3158
34948,6.0,6215
45,7.0,5084
284083,10.0,3137
34707,7.5,4812
271896,9.0,6963
173,7.0,7281
4324,6.0,5895
3633,6.5,168
179627,9.0,6813
10630,8.0,170
121921,8.0,1675
37046,9.0,6745
904,6.5,4483
65244,8.0,6298
113294,6.5,2902
57052,5.0,4790
22227,8.0,4920
2243,7.0,7416
186904,7.0,7260
15318,6.0,6527
148575,9.0,5123
163602,7.5,622
233398,6.0,5792
170416,6.0,6094
179275,8.5,2384
254226,9.0,6692
233868,9.0,2357
172,6.5,2405
209778,6.0,4076
2083,5.0,751
54,9.0,3237
176920,8.8,4975
25554,6.0,7111
140,6.0,7893
199561,8.0,2121
129622,7.0,7094
180593,7.0,1941
271088,6.0,6036
182351,8.0,5165
293678,7.5,393
275467,9.0,2930
25821,7.5,455
204583,9.26,6121
159109,9.0,6448
70323,6.5,541
283355,9.0,1981
9220,7.0,500
172242,6.69,2889
5782,6.0,3350
219708,7.5,4460
197070,6.0,1702
1275,6.0,1980
9674,6.0,4034
224783,10.0,6849
266192,10.0,2685
2389,8.0,3160
297658,9.0,3101
5994,6.0,2509
109276,7.0,2726
4888,8.0,134
712,8.0,1905
161533,7.0,197
1563,6.0,6875
205637,9.0,3024
25554,10.0,4428
207207,8.0,6544
98229,9.0,4635
181304,8.0,2382
31497,9.0,1968
624,7.0,7898
274960,7.0,2930
229853,8.0,1243
146418,8.0,2873
869,2.0,7574
478,7.0,3083
803,8.0,4044
301716,9.0,6527
203993,7.0,2497
8009,8.0,5937
199042,7.5,7792
36218,5.9,7785
244049,6.0,6682
157354,8.0,3707
213497,9.0,6404
34297,5.0,1541
414,4.0,3373
104006,8.0,4157
8740,7.0,4032
240,7.0,6178
36218,7.0,2949
129469,6.0,4596
166569,7.5,2332
60,8.0,122
1294,7.0,7252
87632,10.0,3383
210232,10.0,1993
64875,3.0,4532
66056,7.0,1442
394,7.0,3960
261403,7.5,3481
27588,6.0,3564
192291,7.0,2627
230802,7.0,6658
178900,9.0,2678
228341,8.3,2123
29368,7.0,6525
50,4.0,3350
73369,7.5,4932
16216,7.0,7343
170042,10.0,6387
192334,3.0,2378
171662,7.0,4196
10547,8.0,7058
143741,7.0,545
175199,8.0,3276
257726,6.0,7500
815,6.0,397
229220,8.0,6455
34496,7.0,4833
155426,7.0,1263
44163,6.0,6716
206915,7.0,2060
303650,7.0,5493
233867,7.5,6441
325829,7.0,295
113294,5.0,6171
17025,5.0,6455
34219,8.5,2097
103343,7.0,7615
40692,8.0,2237
88,6.9,927
39938,8.2,1802
12477,8.5,1139
317434,8.0,6778
140271,3.5,3621
2521,5.0,6836
203780,7.0,5165
68448,9.0,1289
264055,7.0,6516
66356,5.0,3584
3181,6.0,4251
258,7.0,3454
70919,5.0,5154
68448,8.0,2207
35677,8.0,1806
191925,6.5,1121
68448,8.0,3670
37380,7.0,6505
4636,6.5,7474
237182,9.5,2660
15510,6.0,6249
110327,10.0,1419
233020,5.1,6657
655,7.5,1880
120669,7.0,2087
284291,6.0,7500
172225,5.0,7105
344254,5.7,1984
855,8.0,6974
21348,10.0,2384
282954,8.0,1703
35497,8.0,2568
69789,6.7,6655
13,5.0,655
96713,7.1,6302
153938,7.0,7732
131260,7.0,3065
30869,7.0,7181
34635,8.0,6692
182028,9.0,1692
66589,8.0,2181
233867,7.5,1032
192458,7.6,2601
209685,7.0,2405
266192,7.0,6631
128882,6.0,295
35677,7.0,5009
233371,8.5,1036
12,8.5,5800
172,8.0,2105
23334,5.0,2566
45748,6.0,4150
155821,8.0,2471
82420,6.8,7043
178900,7.5,3054
187645,9.0,7930
171,6.0,3451
1115,7.0,7051
264052,7.8,3080
266192,7.0,7408
265736,7.0,1714
259809,8.5,4966
107255,6.0,4416
2511,7.0,7167
7,8.0,2898
63628,7.0,2406
16497,8.0,5084
82577,7.0,6091
