BGGId,Rating,Username
126168,5.0,487
327793,9.5,489
327793,9.0,490
327793,9.0,491
327793,8.0,494
327793,8.0,495
327793,8.0,497
327793,8.0,498
327793,8.0,499
327793,8.0,500
327793,7.0,501
327793,7.0,502
214296,9.5,505
214296,9.5,506
214296,9.0,510
214296,9.0,511
214296,9.0,512
214296,9.0,513
193327,9.0,514
193327,9.0,515
193327,9.0,516
193327,8.0,518
193327,8.0,42
193327,7.5,486
193327,7.0,520
193327,7.0,522
193327,7.0,523
193327,7.0,386
193327,6.8,525
193327,6.8,526
193327,6.5,528
157586,9.0,529
157586,8.0,530
157586,7.0,532
157586,6.0,533
157586,6.0,217
157586,6.0,534
157586,5.5,535
157586,5.5,536
157586,5.0,537
157586,5.0,538
168421,8.0,541
168421,8.0,543
168421,8.0,545
168421,7.0,549
168421,7.0,550
168421,7.0,551
168421,7.0,552
168421,7.0,553
107649,8.0,315
107649,7.5,167
107649,7.0,555
107649,7.0,556
107649,7.0,558
107649,6.6,559
107649,6.5,560
107649,6.25,434
107649,6.0,561
107649,6.0,562
107649,6.0,563
107649,6.0,564
157779,9.0,462
157779,8.1,565
157779,8.01,566
157779,8.0,567
157779,7.0,568
157779,7.0,569
157779,7.0,570
128855,8.0,571
128855,8.0,572
128855,7.25,575
128855,7.0,577
128855,7.0,578
128855,7.0,579
128855,6.5,581
128855,6.5,582
128855,6.3,583
128855,6.0,455
128855,6.0,70
128855,6.0,585
128855,6.0,586
157135,8.0,588
157135,7.5,590
157135,7.25,591
157135,7.0,592
157135,7.0,593
157135,6.0,595
157135,6.0,596
157135,6.0,597
157135,6.0,328
157135,6.0,598
157135,6.0,599
192346,9.0,578
192346,8.0,600
192346,7.0,602
192346,7.0,604
192346,7.0,605
192346,6.5,606
192346,6.5,607
192346,6.5,608
192346,6.0,610
192346,6.0,611
109296,9.0,612
109296,9.0,613
109296,7.0,614
109296,7.0,615
109296,7.0,616
109296,6.5,618
192858,9.0,620
192858,9.0,622
192858,9.0,623
192858,9.0,624
192858,8.5,626
192858,8.0,629
192858,8.0,630
192858,8.0,632
192858,7.5,633
128098,8.0,635
128098,8.0,638
128098,7.5,639
128098,7.5,640
128098,7.5,641
128098,7.0,642
128098,7.0,643
128098,7.0,645
128098,7.0,646
128098,7.0,647
128098,7.0,648
128098,6.0,487
128028,8.0,651
128028,8.0,652
128028,7.5,653
128028,7.0,654
128028,6.0,656
128028,6.0,657
128028,6.0,659
128028,6.0,660
128028,5.0,52
128028,5.0,661
128028,5.0,662
128028,5.0,663
119472,8.0,664
119472,7.0,665
119472,6.75,666
119472,6.0,668
119472,6.0,242
119472,6.0,669
119472,6.0,670
119472,6.0,671
119472,5.0,160
123406,9.0,672
123406,8.5,673
123406,8.0,674
123406,8.0,676
123406,7.5,679
123406,7.5,680
123406,7.0,682
123406,7.0,683
123406,7.0,684
123406,6.0,686
123406,6.0,687
122399,9.0,688
122399,9.0,689
122399,9.0,690
122399,8.0,691
122399,7.5,692
122399,7.0,606
122399,7.0,329
122399,7.0,694
122399,7.0,696
122399,7.0,698
122399,6.5,699
122399,6.5,700
122399,6.0,703
122399,5.5,57
122399,5.5,704
122399,5.5,45
122399,5.0,705
122399,5.0,143
1305,8.0,706
1305,7.5,707
1305,7.0,708
1305,7.0,709
1305,7.0,710
1305,7.0,711
1305,6.5,712
1305,6.5,258
1305,6.0,714
1305,6.0,715
1305,6.0,333
1305,6.0,716
1306,7.0,720
1306,5.0,726
121295,9.0,727
121295,8.0,728
121295,8.0,730
121295,7.0,731
121295,7.0,685
121295,7.0,733
121295,6.6,734
121295,6.5,640
121295,6.0,737
121295,6.0,738
121295,6.0,739
121295,6.0,740
121295,5.0,741
121295,5.0,742
121295,5.0,743
121295,5.0,744
121295,3.0,747
121295,3.0,748
121295,2.0,749
117549,7.0,117
117549,7.0,750
117549,7.0,751
117549,6.2,237
159507,7.5,753
159507,7.0,754
159507,7.0,755
159507,7.0,756
159507,7.0,757
159507,6.25,758
159507,6.0,759
159507,6.0,760
159507,6.0,761
159507,5.0,763
159507,5.0,70
159507,5.0,764
159507,5.0,765
213491,8.0,766
213491,8.0,767
213491,7.0,769
213491,7.0,771
213491,7.0,772
213491,7.0,773
213491,7.0,774
213491,7.0,775
213491,7.0,776
213491,6.8,777
213491,6.0,778
117823,6.5,782
117823,6.0,784
117823,6.0,785
117823,6.0,786
117823,6.0,646
117823,6.0,788
117823,6.0,789
117823,6.0,790
117823,5.0,791
117823,5.0,792
117823,5.0,218
159517,8.0,793
159517,8.0,794
159517,8.0,795
159517,8.0,796
159517,7.0,691
159517,7.0,798
159517,6.0,800
124954,8.0,801
124954,7.0,802
124954,7.0,803
124954,7.0,804
124954,6.0,806
124954,6.0,807
124954,6.0,808
124954,6.0,46
124954,6.0,560
124954,6.0,396
195205,7.0,810
195205,6.0,811
195205,6.0,812
195205,5.0,814
195205,5.0,815
195205,5.0,36
153498,10.0,817
153498,9.0,721
153498,8.1,818
153498,8.0,820
153498,8.0,821
153498,8.0,823
153498,8.0,673
153498,7.0,827
153481,8.0,830
153481,8.0,115
153481,8.0,831
153481,7.5,832
153481,7.5,833
153481,7.0,704
153481,7.0,834
153481,6.5,836
153481,6.0,838
716,10.0,839
716,7.0,840
716,6.5,841
716,6.5,842
716,5.5,724
716,5.0,845
716,5.0,421
716,5.0,846
716,5.0,847
716,5.0,848
716,5.0,849
716,4.0,529
716,4.0,850
95449,7.5,851
95449,7.0,852
95449,6.8,853
95449,6.75,854
95449,6.5,805
95449,6.0,856
95449,6.0,523
95449,6.0,857
95449,6.0,858
95449,5.5,859
96765,10.0,860
96765,8.0,861
96765,7.0,864
96765,7.0,821
96765,7.0,865
96765,7.0,868
96765,6.5,555
96765,6.5,869
96765,6.5,609
191110,9.0,870
191110,8.0,871
191110,7.0,690
191110,7.0,872
191110,6.3,873
191110,6.0,295
191110,6.0,875
191110,6.0,876
191110,6.0,877
191110,5.0,880
191110,5.0,881
172559,8.0,882
172559,7.0,39
172559,7.0,883
172559,6.5,805
172559,6.0,578
172559,6.0,885
172559,6.0,135
172559,6.0,21
172559,6.0,887
172559,6.0,888
172559,5.5,889
172932,10.0,890
172932,7.0,891
172932,6.0,722
172932,6.0,892
172932,6.0,893
172932,5.5,894
172932,5.0,897
173270,8.0,901
173270,8.0,902
173270,8.0,904
173270,8.0,905
173270,7.0,907
173270,7.0,908
173270,6.0,741
173270,6.0,909
173270,4.0,912
153815,8.0,915
153815,8.0,916
153815,7.6,918
153815,7.0,919
153815,7.0,514
153815,7.0,529
153815,7.0,455
153815,7.0,921
153815,7.0,922
153815,7.0,925
191065,9.0,776
191065,8.0,926
191065,7.3,927
191065,7.0,928
191065,6.7,930
191065,6.5,563
191065,6.5,931
191065,6.0,932
191065,6.0,933
191065,6.0,934
153839,8.0,936
153839,8.0,113
153839,7.0,699
153839,7.0,455
153839,7.0,607
153839,7.0,937
153839,7.0,939
153839,7.0,940
153839,7.0,142
153839,6.0,836
153839,6.0,318
153839,6.0,941
153839,6.0,942
153839,6.0,115
153839,6.0,295
153839,6.0,943
153839,6.0,944
97683,10.0,945
97683,9.0,947
97683,9.0,948
97683,9.0,949
97683,9.0,951
97683,9.0,953
97683,8.9,954
97683,8.5,955
97683,8.1,956
97683,8.0,957
97683,8.0,959
97683,8.0,960
97683,8.0,962
97683,7.8,964
97683,7.0,965
97683,7.0,969
97683,7.0,970
97683,7.0,971
153870,7.0,678
93577,8.5,973
93577,8.0,974
93577,8.0,975
93577,7.0,976
93577,7.0,977
93577,6.5,790
93577,6.0,978
93577,6.0,985
93577,6.0,986
93577,6.0,987
93577,5.0,989
134824,8.5,319
134824,8.0,991
134824,8.0,384
134824,7.5,993
134824,7.0,994
134824,7.0,995
134824,7.0,996
134824,7.0,894
134824,7.0,997
134824,7.0,999
134824,6.5,1000
134824,6.0,1001
103638,7.0,295
103638,7.0,1003
103638,6.0,455
103638,6.0,468
103638,6.0,314
103638,6.0,466
103638,6.0,1006
103638,6.0,1007
103638,6.0,1008
103638,5.8,237
103638,5.0,316
191991,10.0,503
191991,9.0,1010
191991,8.0,1011
191991,7.5,229
191991,7.5,1012
191991,7.5,145
191991,7.0,738
191991,7.0,1014
191991,7.0,1015
191991,7.0,1016
191991,6.0,1018
191991,6.0,1019
217098,9.0,1020
217098,7.0,693
217098,7.0,1022
217098,7.0,1023
217098,7.0,1026
217098,6.5,1027
217098,6.0,1028
102631,8.0,1032
102631,8.0,1033
102631,7.5,1034
102631,7.0,1035
102631,7.0,1037
102631,7.0,434
102631,6.5,1038
102631,6.0,1040
102631,6.0,1041
102631,6.0,1042
102631,6.0,169
208804,10.0,1043
208804,8.0,1045
208804,8.0,1012
208804,8.0,439
208804,7.0,912
208804,7.0,544
208804,7.0,1047
208804,7.0,1048
169436,8.0,774
169436,7.5,1051
169436,7.0,1052
169436,7.0,1053
169436,7.0,1054
169436,6.5,407
169436,6.5,1060
169436,6.0,1061
169436,6.0,167
1480,7.0,1063
1480,7.0,1064
1480,7.0,1065
1480,7.0,1066
1480,6.0,1068
1480,6.0,1069
1480,6.0,1070
1480,6.0,4
1480,6.0,1072
1480,5.0,1076
1480,4.0,1077
1480,3.0,64
1480,3.0,1080
1480,3.0,1081
1480,2.0,1082
103883,9.0,1083
103883,8.0,1084
103883,6.5,666
103883,6.0,1086
103883,6.0,1087
103883,6.0,1088
103883,6.0,1090
169984,7.0,1091
169984,7.0,1092
169984,6.0,1093
169984,6.0,1094
169984,6.0,442
169984,6.0,1097
169984,6.0,1099
169984,5.0,1100
169984,5.0,1101
169984,5.0,319
169984,4.0,1103
1503,8.0,1104
1503,6.0,1105
1503,6.0,1106
1503,5.5,969
1503,5.0,1107
1503,5.0,1110
1503,4.0,1112
1503,4.0,1113
1503,4.0,1114
172035,8.0,1116
172035,6.5,821
172035,6.0,1117
172035,6.0,1118
172035,6.0,1119
172035,6.0,1120
172035,6.0,1121
172035,6.0,1122
172035,5.5,1123
172035,5.0,1124
172035,5.0,1125
172035,4.0,1127
197909,8.4,918
197909,8.0,1129
197909,7.0,680
197909,7.0,1130
197909,6.0,1131
197909,6.0,1132
197909,6.0,1133
197909,4.0,1134
197909,4.0,1135
1174,7.0,1137
1174,6.0,1140
1174,6.0,1142
1174,6.0,1143
1174,6.0,1144
1174,5.0,1145
1174,5.0,840
1174,5.0,1146
1174,5.0,329
1174,4.0,1147
1174,4.0,468
172164,10.0,781
172164,10.0,1148
172164,9.0,1149
172164,8.0,187
172164,8.0,622
172164,7.0,1153
172164,7.0,1154
172164,7.0,1156
172164,7.0,1157
172164,7.0,48
172164,7.0,790
172164,7.0,1158
172164,7.0,1159
172164,6.5,1160
172164,6.5,698
197705,9.0,1161
197705,8.8,1162
197705,8.5,1163
197705,8.0,1166
197705,8.0,1167
197705,8.0,1168
197705,8.0,1012
197705,7.5,1170
197705,7.0,1171
197705,7.0,1172
197705,6.0,1173
197705,6.0,1175
217470,7.5,234
217470,7.0,113
217470,7.0,1178
217470,7.0,1181
217470,6.8,1182
217470,6.2,1184
217470,6.0,1185
217470,6.0,1186
217470,6.0,303
217470,6.0,142
154857,8.0,1187
154857,8.0,1188
154857,8.0,1190
154857,8.0,1191
154857,7.0,732
154857,7.0,1192
154857,7.0,1103
154857,7.0,597
154857,7.0,697
154857,6.5,1196
207796,8.0,1197
207796,7.0,1198
207796,7.0,1199
207796,7.0,780
207796,7.0,1200
207796,6.5,1049
207796,6.4,534
207796,6.0,1169
207796,6.0,1203
207796,6.0,1204
207796,6.0,1205
207796,6.0,1206
207796,6.0,218
207796,5.0,1207
323,8.0,1209
323,8.0,1210
323,8.0,1212
323,7.0,1215
323,7.0,298
323,7.0,1110
323,7.0,1218
323,6.1,1219
323,6.0,1220
323,6.0,467
323,6.0,1221
217471,10.0,1223
217471,9.0,1224
217471,9.0,1225
217471,9.0,1226
217471,8.5,1227
217471,8.0,68
217471,8.0,1228
217471,8.0,1229
217471,8.0,1230
217471,8.0,1231
217471,8.0,823
217471,7.5,1233
217471,7.5,1234
217471,7.3,1235
217471,7.0,1236
130705,10.0,1237
130705,8.5,1238
130705,8.0,1239
130705,7.7,949
130705,7.5,1241
130705,7.0,1242
130705,7.0,319
130705,7.0,1243
130705,7.0,172
130705,7.0,1244
130705,7.0,74
312767,9.0,1245
312767,9.0,1226
312767,9.0,1246
312767,9.0,1247
312767,9.0,1248
312767,8.2,1251
312767,8.0,1252
312767,8.0,986
312767,8.0,1253
312767,8.0,362
257667,9.5,1254
257667,8.5,1255
257667,8.0,1256
257667,8.0,821
257667,8.0,1258
257667,8.0,1259
257667,7.5,805
257667,7.5,1261
257667,7.0,1262
257667,7.0,1263
257667,7.0,113
257667,7.0,227
257667,7.0,1119
257667,7.0,19
257667,6.9,1264
257766,8.0,1056
257766,7.0,1266
257766,6.0,1268
257766,4.0,1270
15173,9.0,475
15173,8.0,1271
15173,8.0,1273
15173,7.0,1145
15173,7.0,1274
15173,7.0,1212
15173,6.7,996
15173,6.0,1275
15173,6.0,1277
15173,6.0,1278
15173,6.0,1279
15173,5.5,1280
3028,5.0,1282
3028,5.0,1283
3028,4.0,1284
3028,4.0,346
3028,4.0,1285
3028,3.0,949
3028,3.0,840
14191,8.0,571
14191,7.0,1287
14191,6.54,803
14191,6.5,1288
14191,5.0,171
14191,4.0,1291
14191,3.0,1292
14191,2.0,1215
258855,8.0,641
258855,6.5,1293
258855,6.0,1294
258855,6.0,1295
258855,5.5,918
258855,5.5,1296
258855,5.0,1297
13648,7.0,1298
13648,7.0,1300
13648,6.7,949
13648,6.4,1301
13648,6.0,1302
13648,6.0,1303
13648,6.0,1304
13648,6.0,1305
260316,9.0,1308
260316,9.0,1309
260316,8.0,1310
260316,8.0,1311
260316,8.0,1312
260316,8.0,20
260316,8.0,1314
260316,8.0,1316
260316,8.0,1318
260316,7.9,1319
260316,7.5,1321
260334,7.12222,1322
260334,6.0,1325
260334,5.5,1327
260334,5.5,848
260334,5.0,1328
260334,5.0,1329
13512,8.5,1331
13512,8.0,1332
13512,7.5,1333
13512,7.0,1335
13512,6.0,1337
13512,6.0,1032
260644,9.0,1338
260644,8.0,143
260644,8.0,1339
260644,7.0,539
260644,6.5,1343
260644,6.5,1344
260644,6.004,1345
260644,6.0,1346
260644,6.0,1347
260170,10.0,1348
260170,9.0,1349
260170,8.0,264
260170,8.0,1351
260170,8.0,1352
260170,8.0,1353
260170,8.0,1354
260170,7.0,1357
260170,7.0,1358
260170,7.0,591
256422,10.0,1359
256422,10.0,1360
256422,9.5,1361
256422,9.3,1362
256422,9.0,1363
256422,9.0,1364
256422,8.0,1366
17026,7.0,598
17026,6.5,1368
17026,6.2,1369
17026,6.0,942
17026,6.0,833
17026,6.0,377
17026,6.0,1370
17026,6.0,591
17026,5.5,319
17026,5.0,1372
17026,5.0,1373
17026,5.0,1374
17026,5.0,127
17026,5.0,646
2965,10.0,1375
2965,9.0,1376
2965,8.0,1378
2965,7.0,1380
2965,7.0,1040
2965,7.0,1381
2965,7.0,1382
2965,6.5,713
2965,6.0,115
2965,6.0,1383
2965,6.0,1384
2965,6.0,1385
2965,6.0,1386
17700,6.0,1389
17700,6.0,1390
17700,5.5,1391
17700,5.0,1392
17700,4.9,1394
17700,4.0,1395
17700,4.0,1396
17700,4.0,1397
17700,4.0,1398
17700,4.0,1287
17530,6.0,1399
17530,5.0,644
17530,5.0,1401
17530,4.0,1403
17530,4.0,943
15911,6.0,1407
15911,6.0,1409
15911,6.0,1410
15911,6.0,1412
15911,6.0,1413
15911,5.0,859
15911,5.0,1415
15911,5.0,1416
15911,5.0,618
15911,5.0,1417
15911,5.0,1418
15911,5.0,1421
15911,3.0,394
257273,6.0,1424
257273,6.0,1425
257273,6.0,115
257273,5.0,1426
257273,5.0,1427
257273,5.0,551
257273,3.0,1429
15804,2.0,1430
15804,2.0,1431
15804,2.0,731
15804,1.0,1432
16141,5.0,1433
16141,5.0,1434
16141,5.0,1436
16141,4.5,1439
16141,4.0,411
16141,4.0,1440
16141,4.0,1442
16141,3.0,1443
16141,1.0,1444
267590,7.0,263
267590,7.0,1445
267590,7.0,1446
267590,6.5,1448
267590,6.0,1307
267590,6.0,1450
267590,6.0,1451
267590,5.0,526
267590,5.0,1452
267590,4.8,549
267590,3.0,1454
267945,4.0,1455
267945,4.0,1456
267945,3.0,1457
10565,3.0,1458
10565,2.0,1459
10829,5.0,1460
10829,5.0,741
10829,4.0,1076
10829,4.0,1461
10829,2.0,1462
12920,5.0,1463
12920,5.0,1097
12920,4.0,1465
12920,4.0,1466
12920,3.0,1467
260942,5.0,1468
260942,4.96,1469
260942,4.5,1470
260942,4.0,1471
260942,4.0,1472
260942,3.0,1473
260942,3.0,1474
12071,7.5,1475
12071,7.0,393
12071,6.9,1477
12071,4.0,1478
11983,6.0,1480
11983,5.0,1482
11983,5.0,1486
11983,4.5,1488
11983,4.0,1489
11983,4.0,70
11983,4.0,241
11983,3.0,668
12372,5.0,1490
12372,5.0,1105
12372,5.0,1491
12372,4.0,1440
12372,3.0,1284
12372,3.0,1495
247963,3.0,730
249421,8.0,1496
249421,8.0,1497
249421,8.0,1498
249421,8.0,1499
249421,7.5,1500
249421,7.0,1501
249421,7.0,1502
249421,7.0,1503
249421,6.5,1504
249421,6.0,1506
249582,6.0,95
22684,6.0,1507
22684,6.0,1508
22684,6.0,415
22684,6.0,1509
22684,6.0,1510
22684,5.0,411
22684,5.0,981
22684,3.0,1512
248567,5.0,1513
248567,5.0,1514
248567,5.0,1181
248567,5.0,1515
22476,3.0,1514
315631,7.0,828
315631,7.0,426
315631,7.0,978
315631,7.0,59
315631,7.0,1448
315631,7.0,1516
315631,7.0,1413
315631,7.0,1518
315631,7.0,19
315631,6.0,1519
315631,6.0,1520
315631,6.0,1521
24245,5.0,31
24245,5.0,1522
24245,5.0,1523
24245,5.0,1524
24245,5.0,283
24245,4.0,1526
24245,4.0,1527
24245,3.0,1528
24245,2.0,1417
24245,1.0,1529
24245,1.0,1530
246812,6.0,455
246812,6.0,1531
246812,6.0,1454
246812,6.0,1532
246812,5.0,1419
246812,5.0,1534
246812,2.0,1536
315059,7.0,1537
315059,7.0,1538
315059,7.0,1539
315059,7.0,1540
315059,7.0,1541
315059,6.0,678
315059,6.0,1543
315059,6.0,701
315059,5.8,1544
315059,5.0,971
315059,5.0,1545
315059,3.0,1546
315059,2.0,1547
246355,1.0,1548
24845,5.0,1549
24845,4.0,1551
24845,4.0,123
24845,2.0,1552
253861,4.0,1555
253861,4.0,876
253861,4.0,55
253861,3.0,1556
253861,2.0,1557
19115,5.0,1558
19115,5.0,1003
19115,5.0,1434
19115,5.0,1559
19115,5.0,1560
19115,5.0,980
19115,4.5,1562
19115,4.5,1563
19115,3.0,1566
19115,3.0,1567
19115,3.0,1568
19115,2.0,1545
2856,5.0,1569
2856,5.0,1570
2856,5.0,1571
2856,5.0,218
2856,5.0,1572
2856,4.0,1573
2844,6.0,1574
2844,6.0,125
2844,6.0,1575
2844,2.0,1512
2844,1.0,1406
19811,4.0,1576
19811,3.0,1577
17962,5.0,1521
17962,4.5,1578
17962,4.0,1579
17962,3.0,1580
254681,6.5,1581
254681,6.0,1582
254681,6.0,1583
254681,5.5,1584
254695,4.0,1585
254695,4.0,1586
254695,3.0,1587
18606,6.0,1589
18606,3.0,1512
20953,5.5,1591
20953,5.5,678
20953,4.0,1600
20953,3.0,1601
20953,3.0,1602
20953,3.0,232
20953,3.0,1603
20953,3.0,401
20953,2.0,1604
251433,7.0,1605
251433,6.0,1607
251433,5.0,1609
251433,5.0,1610
251433,3.0,1611
20081,6.0,857
20081,5.0,468
20081,5.0,1612
20081,5.0,1613
20081,5.0,123
20081,5.0,1614
20081,5.0,1615
20081,4.5,1616
20081,4.5,434
20081,4.0,1617
20081,2.0,1618
20081,2.0,749
19990,2.0,346
20589,4.0,1622
20589,4.0,1623
20589,4.0,1624
20589,3.0,1625
20589,3.0,19
20589,2.0,1627
20589,2.0,1628
5575,5.0,1629
5575,2.0,1630
5559,6.0,1631
5559,6.0,1105
5559,6.0,1632
5559,6.0,1633
5559,5.0,1634
5559,2.0,511
3246,5.5,1636
3246,5.0,1635
3246,5.0,1637
3246,2.0,346
5155,5.0,1618
5155,5.0,1638
5155,4.0,1639
5041,6.0,1640
5041,6.0,622
5041,6.0,1642
5041,5.0,1069
5041,5.0,1105
5186,5.0,1644
5186,5.0,1645
5186,3.5,1647
6047,1.0,1068
6380,5.0,1107
6380,5.0,1648
6380,4.0,1649
6282,6.0,1650
6282,6.0,1651
6282,6.0,635
6282,5.5,1652
6282,5.0,644
6282,5.0,1653
6282,4.5,1655
6282,4.0,1656
3549,3.0,317
