BGGId,Rating,Username
163399,8.5,425
163399,8.0,426
163399,8.0,428
163399,8.0,429
163399,8.0,430
119316,9.0,432
119316,7.0,434
119316,7.0,435
119316,6.5,436
119316,6.25,437
119316,6.0,438
119316,6.0,439
119316,6.0,440
119316,5.5,441
119316,5.0,442
119316,5.0,443
119316,5.0,444
119316,5.0,445
119316,5.0,446
119316,5.0,447
119316,4.0,448
116860,8.0,450
116860,7.5,452
116860,7.0,453
116860,7.0,455
116860,6.0,456
116860,6.0,457
117784,8.0,458
117784,8.0,459
117784,7.5,460
117784,7.0,461
117784,6.0,462
117784,6.0,463
117784,5.0,466
117784,5.0,467
117784,5.0,468
159405,10.0,469
159405,9.0,470
159405,8.5,471
159405,8.0,472
159405,8.0,1
159405,7.0,4
159405,7.0,475
159405,7.0,476
159405,7.0,477
159405,6.5,478
159405,6.5,479
159405,6.0,480
159405,5.5,482
1256,7.0,483
1256,7.0,484
1256,7.0,485
1256,7.0,486
1256,6.5,487
1256,5.0,488
1256,5.0,213
1256,4.5,489
1256,4.0,490
469,10.0,491
469,7.5,492
469,7.0,493
469,7.0,494
469,7.0,496
469,6.5,497
469,6.0,498
469,6.0,499
469,6.0,324
469,6.0,500
469,5.0,501
124954,7.7,502
124954,7.0,505
124954,6.5,506
124954,6.4,507
124954,6.0,509
195205,8.5,510
195205,8.0,511
195205,6.5,513
195205,6.0,514
195205,6.0,515
195205,5.0,516
195205,5.0,517
195205,4.3,518
160067,7.5,521
160067,7.0,522
160067,7.0,526
160067,6.0,475
160067,6.0,527
160067,6.0,529
160067,5.0,530
118177,7.0,531
118177,7.0,533
118177,6.0,535
118177,6.0,379
118177,6.0,536
173770,8.5,537
173770,8.0,538
173770,7.0,540
173770,6.7,541
173770,6.6,388
173770,6.0,542
173770,6.0,543
96672,8.0,544
96672,7.0,546
96672,7.0,547
96672,6.0,548
96672,6.0,549
96672,6.0,550
96672,6.0,31
96672,6.0,551
96672,5.0,553
95364,9.0,554
95364,7.0,556
95364,6.0,558
95364,6.0,562
95364,6.0,563
95364,6.0,564
191191,8.0,565
191191,8.0,566
191191,8.0,568
191191,7.9,340
191191,7.0,570
191191,7.0,572
191191,7.0,573
198305,7.0,574
198305,6.0,575
198305,6.0,576
198305,6.0,578
198305,5.5,579
198305,5.0,580
198305,5.0,581
198305,5.0,582
198305,4.5,197
198305,4.0,583
198305,4.0,584
1572,9.0,586
1572,8.5,148
1572,7.0,590
1572,7.0,212
1572,7.0,313
1572,7.0,591
1572,6.5,312
1572,6.0,593
1572,6.0,6
1572,6.0,594
284,7.5,598
284,7.0,600
284,6.0,601
284,6.0,602
284,6.0,603
284,5.5,604
284,5.0,318
133633,7.5,606
133633,7.0,607
133633,7.0,608
133633,6.0,41
133633,6.0,609
133633,6.0,461
133633,6.0,612
133633,6.0,613
133633,5.0,616
175497,8.5,617
175497,8.1,340
175497,7.0,618
175497,7.0,619
175497,6.5,613
175497,6.0,621
175497,6.0,622
175497,6.0,79
175497,6.0,623
175497,6.0,624
175497,5.0,626
92499,7.5,628
92499,6.6,630
92499,6.5,632
92499,6.0,633
92499,6.0,634
92499,6.0,636
92499,6.0,88
92499,5.5,639
92499,5.0,641
189504,8.0,644
189504,7.8,646
189504,7.0,648
189504,7.0,649
189504,7.0,650
189504,7.0,651
189504,7.0,652
189504,6.0,17
91831,8.0,653
91831,8.0,340
91831,8.0,654
91831,7.0,655
91831,7.0,545
91831,6.0,657
91831,6.0,12
91831,6.0,658
91831,5.0,660
134524,10.0,664
134524,10.0,666
134524,10.0,667
134524,9.0,668
134524,8.5,669
134524,8.0,670
134524,8.0,671
134524,7.8,672
134524,7.5,673
133713,6.5,675
133713,6.0,677
133713,6.0,678
133713,6.0,679
198791,9.0,681
198791,9.0,682
198791,8.0,0
198791,7.0,684
198791,7.0,685
198791,7.0,686
198791,7.0,688
153002,8.0,690
153002,8.0,691
153002,8.0,692
153002,7.0,694
153002,7.0,695
153002,7.0,696
153002,7.0,698
153002,7.0,699
153002,6.5,700
153002,6.5,100
153002,6.0,701
153002,6.0,702
153002,6.0,86
191906,7.0,703
191906,6.0,352
191906,6.0,701
191906,6.0,86
191906,6.0,705
191906,6.0,707
191906,6.0,708
191906,6.0,709
1517,6.0,712
1517,6.0,562
1517,6.0,714
1517,5.0,715
1517,5.0,716
1517,5.0,717
1517,4.0,718
1517,4.0,719
129225,9.0,721
129225,8.25,722
129225,7.2,724
129225,7.0,210
129225,7.0,701
129225,7.0,725
129225,7.0,726
104780,7.0,729
154553,6.0,735
154553,6.0,736
154553,6.0,662
154553,5.5,738
154553,5.0,17
130908,8.5,360
130908,8.0,741
130908,7.0,742
130908,7.0,374
130908,7.0,743
130908,7.0,744
687,7.0,745
687,7.0,747
687,7.0,748
687,7.0,749
687,6.0,553
172237,8.0,750
172237,7.0,751
172237,7.0,752
172237,7.0,753
172237,6.0,754
172237,6.0,733
172237,6.0,755
172237,6.0,756
172237,6.0,757
172237,5.5,758
172237,5.5,759
172237,5.0,761
172237,5.0,762
172237,5.0,764
172237,4.0,765
172237,3.0,766
102219,7.0,768
102219,7.0,770
102219,7.0,23
102219,7.0,771
102219,6.2,772
191681,10.0,775
191681,7.0,777
191681,7.0,778
191681,6.5,779
191681,6.0,86
191681,6.0,781
191681,5.0,782
191681,5.0,784
191681,3.0,785
191681,3.0,786
171779,8.0,340
171779,8.0,788
171779,7.1,541
171779,7.0,790
171779,7.0,791
171779,7.0,792
171779,7.0,793
171779,6.5,794
171779,5.0,796
171775,8.0,797
171775,7.8,799
171775,7.0,683
171775,6.5,803
171775,6.5,804
171775,6.5,805
171775,6.4,34
171775,6.0,806
258131,9.0,808
258131,8.0,809
258131,8.0,811
258131,7.6,812
258131,7.5,813
258131,7.1,814
258131,7.0,3
258131,6.0,816
258302,9.0,347
258302,9.0,817
258302,6.0,818
258302,1.0,819
258302,1.0,145
258302,1.0,822
258302,1.0,823
14525,8.0,824
14525,7.0,825
14525,7.0,826
14525,7.0,828
14525,6.0,832
14525,6.0,833
258561,9.0,836
258561,8.0,838
258561,7.5,839
258561,7.0,840
258561,7.0,841
15031,6.5,842
15031,6.5,843
15031,6.0,216
15031,6.0,845
15031,6.0,846
15031,6.0,201
15031,5.0,847
15031,5.0,848
15031,4.0,849
15031,3.0,852
15031,3.0,853
257667,8.0,854
257667,8.0,855
257667,8.0,800
257667,8.0,856
257667,8.0,857
257667,7.4,858
257667,7.0,12
257667,7.0,859
257667,6.5,860
257669,8.0,862
257669,8.0,45
257669,7.0,863
257669,6.0,864
257669,6.0,860
257669,6.0,500
257669,6.0,865
15173,9.0,866
15173,8.0,867
15173,8.0,264
15173,7.0,870
15173,7.0,871
15173,6.0,872
15173,6.0,16
13767,7.0,874
13767,6.5,875
13767,6.0,876
13767,6.0,877
13767,5.0,878
13767,5.0,879
2965,8.0,880
2965,8.0,881
2965,8.0,882
2965,8.0,491
2965,7.0,157
2965,7.0,884
2965,7.0,346
2965,6.0,887
2965,6.0,888
2965,6.0,889
2965,6.0,890
17700,6.0,893
17700,6.0,894
17700,5.5,895
17700,4.0,0
17700,4.0,896
17395,6.5,599
17395,6.0,898
17395,6.0,670
17395,6.0,900
17395,5.0,901
17395,5.0,902
17395,5.0,903
256792,5.5,57
256792,5.5,904
256792,4.5,907
256792,4.0,908
256792,3.0,909
256792,2.0,910
11084,5.5,848
11084,5.0,912
11084,5.0,913
11084,4.7,914
11084,4.5,310
11084,4.0,915
11084,3.0,916
265226,7.0,917
12897,8.0,920
12897,8.0,921
12897,8.0,923
12897,7.1,924
12897,6.0,926
12897,6.0,927
12897,6.0,928
261898,6.5,929
261898,6.0,930
261898,6.0,932
261898,6.0,933
261898,6.0,934
261898,1.0,936
12920,5.0,937
12920,5.0,939
12920,4.5,314
12920,4.0,940
12920,4.0,941
12920,3.0,942
13224,6.0,311
13224,6.0,670
13224,6.0,945
13224,6.0,927
13224,5.0,946
13224,5.0,947
311686,5.0,948
311686,5.0,949
311686,5.0,950
311686,5.0,951
311686,3.0,6
311686,1.0,952
23375,6.0,953
23375,6.0,954
23375,6.0,955
23375,6.0,956
23375,5.5,232
23375,5.5,11
23375,5.0,144
23375,5.0,957
23375,5.0,958
23375,4.0,959
23912,6.0,960
23912,5.0,962
23912,5.0,806
23912,4.0,213
23912,4.0,964
25470,5.0,966
25470,4.0,967
25470,2.0,969
246316,6.0,971
246316,5.5,101
19329,5.0,974
19329,5.0,975
19329,5.0,976
19329,4.0,978
19114,3.0,981
19028,6.0,81
19028,5.5,982
19028,5.4,182
19028,5.0,983
19028,5.0,984
19028,5.0,985
19028,4.0,987
19028,3.0,75
314026,3.0,991
314026,2.0,992
250355,7.0,993
250355,6.0,994
250355,6.0,996
250355,5.5,997
250355,5.5,55
250355,5.0,999
250355,5.0,1000
250355,5.0,1001
250355,5.0,1002
250355,3.5,1003
250355,3.0,1004
20253,6.0,693
20253,3.0,1006
313850,1.0,1007
251830,7.5,1010
251830,7.5,1011
251830,7.0,1013
251830,7.0,1014
251830,7.0,1015
313841,7.0,1017
313841,7.0,1018
313841,7.0,1019
313841,7.0,1021
313841,6.0,1022
313841,6.0,1024
313841,6.0,1025
313841,6.0,1026
313841,5.0,1027
313841,5.0,1028
20266,6.0,602
20266,6.0,927
20266,4.0,1030
5635,7.0,1031
5635,7.0,1032
5635,7.0,671
5635,6.0,1034
5635,5.0,1035
297569,5.0,262
297569,3.0,989
297569,3.0,1038
5278,6.0,1039
5278,6.0,49
5278,5.5,1042
5278,5.0,602
288316,8.0,179
288316,8.0,1046
288316,8.0,3
288316,8.0,1047
288316,7.5,1049
288316,7.0,1050
288316,7.0,1051
5939,6.0,1053
5939,6.0,1054
5939,6.0,1055
5939,6.0,1056
5939,6.0,1057
5939,6.0,1058
5939,6.0,1032
5939,6.0,1059
5939,5.0,1060
5939,5.0,1062
5700,6.0,670
5700,6.0,927
5700,4.0,1063
301441,6.0,1065
301441,6.0,1066
301441,6.0,1067
301441,6.0,303
301441,5.0,1068
301441,5.0,1069
4236,6.0,1071
4236,6.0,1072
4236,5.49,48
4236,4.0,1075
4236,4.0,920
4236,4.0,372
4236,3.0,1076
4215,5.0,18
4215,2.0,1077
3715,3.0,1078
3715,2.0,1079
3936,6.0,1061
3936,6.0,1080
3936,6.0,572
3936,6.0,1059
3936,5.0,1083
3936,5.0,1084
3936,2.0,1085
302310,5.5,1086
302310,5.0,1087
302310,4.0,1088
3998,5.0,1006
3998,5.0,1090
3998,3.0,1091
3998,2.0,718
3998,2.0,1092
3623,3.0,1094
3623,2.5,1095
3623,2.0,1060
3623,2.0,1096
3623,2.0,446
4918,4.0,1054
306300,7.0,1099
306300,5.0,1100
306300,3.0,273
17395,9.0,1102
17395,8.5,1031
17395,8.0,1103
17395,8.0,1105
17395,8.0,1107
17395,8.0,671
17395,7.9,1108
17395,7.0,1109
17395,7.0,1032
17395,7.0,921
256792,8.0,1112
256792,8.0,1113
256792,7.05,1114
256792,7.0,1117
256792,7.0,1119
256792,6.95,1120
256792,6.5,1121
256792,6.2,460
256792,6.0,99
256792,6.0,1122
256792,6.0,1123
11084,7.0,316
11084,6.0,1125
265226,10.0,1022
265226,9.0,1127
265226,9.0,1128
265226,8.5,1129
310612,10.0,1130
310612,10.0,1131
310612,8.5,1132
310612,7.0,1135
310612,7.0,1136
310612,7.0,1137
12897,10.0,1139
12897,9.0,1081
12897,8.5,1141
12897,8.0,947
12897,8.0,1142
12897,8.0,1143
12897,8.0,167
261898,10.0,1144
261898,9.0,1145
261898,8.5,1146
261898,8.0,1147
261898,8.0,1148
261898,8.0,1149
261898,8.0,1150
261898,8.0,1151
261898,8.0,1152
261898,7.27,1153
261898,7.0,1155
261898,7.0,1069
261898,7.0,1157
261898,7.0,1158
12920,8.0,760
12920,7.0,1160
12920,7.0,1161
12920,7.0,1162
12920,6.0,1163
12920,6.0,1164
12920,6.0,1166
12920,6.0,1167
12920,6.0,1168
12920,5.0,1083
12920,5.0,1169
12920,5.0,1172
13357,7.0,139
13357,6.0,1173
13357,6.0,1174
13357,6.0,1175
13357,6.0,769
13357,6.0,412
13357,6.0,1176
13357,5.5,832
13357,5.0,1177
13357,5.0,1070
13357,5.0,1178
13357,5.0,1179
13224,8.0,1180
13224,8.0,1181
13224,7.5,1182
13224,7.0,1103
13224,7.0,1183
13224,7.0,1035
13224,7.0,901
13224,7.0,1106
13224,7.0,1186
13224,7.0,671
13224,6.5,1187
13224,6.5,1188
12533,9.5,1190
12533,9.0,748
12533,9.0,662
12533,8.0,1191
12533,7.0,1194
12533,7.0,1195
12533,7.0,1196
12533,7.0,441
12533,6.8,1197
12533,6.0,313
12533,6.0,1199
311686,10.0,1200
311686,8.5,352
311686,8.5,1130
311686,8.0,583
311686,8.0,1201
311686,8.0,1202
311686,7.0,1134
311686,6.5,1203
311686,6.0,1205
311686,6.0,1206
23421,9.5,1207
23421,9.2,1208
23421,9.0,1209
23421,9.0,1210
23421,9.0,1211
23421,8.0,602
23421,7.0,1213
23421,6.5,639
23375,8.0,183
23375,7.0,1216
23375,7.0,1218
23375,7.0,1220
23375,7.0,671
23375,6.5,33
23375,6.0,1222
23375,6.0,601
23375,6.0,1223
23912,10.0,78
23912,7.5,795
23912,7.0,1224
23912,6.5,1225
23912,6.5,362
23912,6.5,1226
23912,6.0,1227
23912,6.0,1215
23912,6.0,1228
23912,6.0,1229
23912,6.0,232
249289,7.0,45
249289,7.0,1231
249289,6.0,1232
249289,6.0,1233
249289,5.0,50
249289,4.5,1235
249289,3.0,1236
25470,7.0,1237
25470,7.0,956
25470,7.0,538
25470,6.5,1239
25470,6.0,1240
25470,6.0,374
25470,6.0,1241
25470,5.5,1242
25470,5.0,1243
25470,5.0,888
25470,5.0,914
25470,5.0,437
25204,7.0,1244
25204,6.0,1246
25204,6.0,1247
25204,6.0,1248
25204,6.0,1249
25204,6.0,1250
25204,5.0,1251
25204,5.0,1252
25204,5.0,1254
25204,5.0,1255
25204,5.0,1256
25204,5.0,1257
246316,10.0,491
246316,8.0,1258
246316,7.5,533
246316,7.0,201
246316,7.0,1260
246316,7.0,1261
246316,7.0,1262
246316,7.0,1263
246316,7.0,1264
246316,7.0,342
246316,6.5,1266
19329,8.0,1267
19329,7.0,1268
19329,7.0,1269
19329,7.0,1270
19329,7.0,1271
19329,7.0,1272
19329,7.0,461
19329,7.0,1273
19329,6.5,1060
19329,6.0,1274
19329,6.0,1275
19329,6.0,1276
19329,6.0,1277
19114,8.0,1278
19114,7.9,1279
19114,7.0,1280
19114,7.0,1282
19114,7.0,385
19114,6.0,954
19114,6.0,1283
19114,5.0,1284
19114,5.0,1285
19114,4.0,985
19114,4.0,1286
19028,7.8,1287
19028,7.0,1289
19028,7.0,7
19028,7.0,1290
19028,7.0,1291
19028,7.0,1280
19028,7.0,1283
19028,6.5,1295
19028,6.5,1296
19028,6.0,1297
19028,6.0,459
19028,6.0,1298
19028,6.0,1299
19028,6.0,1300
19616,8.0,1301
19616,7.1,1302
19616,7.0,1303
19616,6.5,1304
19616,6.0,1305
254427,8.0,1307
254427,8.0,617
254427,7.2,646
254427,7.0,342
254427,6.5,1308
254427,6.0,12
254427,6.0,1312
314026,8.5,1313
314026,8.0,1314
314026,8.0,1315
314026,6.75,1316
314026,6.5,1318
314026,6.25,1319
314026,6.0,1012
314026,6.0,1320
314026,4.0,475
314026,4.0,1321
250355,9.0,1322
250355,8.0,570
250355,8.0,135
250355,7.0,1325
250355,7.0,1327
250355,7.0,1328
250355,7.0,1329
250355,7.0,1330
250355,7.0,1331
20253,8.0,1332
20253,7.5,97
20253,7.5,1207
20253,7.0,1334
20253,7.0,1335
20253,6.5,1194
20253,6.5,100
20253,6.0,1336
20253,6.0,1337
20253,6.0,1339
313850,7.0,1340
313850,6.5,1341
313850,6.0,1342
313850,6.0,1179
313850,1.0,1344
251830,10.0,1345
251830,10.0,1346
251830,9.5,1347
251830,9.0,1348
251830,9.0,1349
251830,9.0,1350
251830,8.0,1351
251830,8.0,1352
251830,8.0,1353
251830,8.0,1354
251830,8.0,1355
251830,8.0,1356
313841,9.0,1358
313841,9.0,1359
313841,8.0,1360
313841,8.0,1361
313841,7.5,1362
313841,7.0,1364
20266,10.0,1365
20266,8.0,1366
20266,7.0,670
20266,7.0,671
5635,9.0,811
5635,8.0,1103
5635,8.0,1367
5635,8.0,1142
5635,8.0,1368
5635,8.0,900
5635,7.0,1370
5155,9.0,866
5155,7.0,852
5155,7.0,498
5155,7.0,17
5155,7.0,459
5155,7.0,1371
5155,6.0,1373
5155,5.5,100
297569,9.0,971
297569,8.0,1375
297569,8.0,1376
297569,7.6,1377
297569,7.0,858
297569,6.5,564
297569,6.0,1378
297569,6.0,51
297569,6.0,272
297569,6.0,1380
297569,5.6,133
5278,10.0,1077
5278,8.0,1381
5278,8.0,921
5278,7.0,1383
5278,7.0,1368
5278,7.0,1072
5278,7.0,1384
5278,6.0,1142
289566,9.0,1386
289566,8.0,948
289566,7.5,1390
289566,7.5,1391
289566,6.2,1395
288316,10.0,1397
288316,10.0,1398
288316,9.5,991
288316,9.0,1399
288316,9.0,1400
288316,8.5,1402
288316,8.5,840
288316,8.0,1404
288316,8.0,785
6270,7.0,602
6270,7.0,1368
6270,6.0,1405
6270,5.0,947
6270,5.0,1059
5939,9.5,1407
5939,8.0,1080
5939,8.0,1105
5939,7.0,596
5939,7.0,1409
5939,7.0,1410
5939,7.0,18
5939,7.0,1411
5939,7.0,1073
5939,7.0,1081
5700,10.0,1106
5700,8.0,1412
5700,8.0,921
5700,7.0,1413
5700,7.0,599
5700,6.5,1414
5700,6.5,344
5700,6.0,1061
5700,6.0,1180
5700,6.0,898
301441,8.0,1415
301441,8.0,505
301441,7.4,839
301441,7.0,1418
4107,7.5,1419
4107,7.0,1420
4107,7.0,1422
4107,7.0,312
4107,7.0,772
4107,6.5,1425
4107,5.0,1427
4107,5.0,850
4107,5.0,489
4236,9.0,1105
4236,8.0,1428
4236,8.0,1407
4236,7.0,1142
4236,7.0,921
4236,6.5,1090
4236,6.5,1429
4236,6.5,599
4236,6.0,1430
4236,6.0,596
4236,6.0,1083
4236,6.0,1054
4236,6.0,947
4215,9.0,1431
4215,8.0,1218
4215,7.0,520
4215,7.0,1432
4215,6.0,142
4215,6.0,792
4215,6.0,1435
4215,6.0,1277
4215,5.5,1436
3715,7.0,1438
3715,5.0,1441
3715,4.0,745
3715,4.0,1442
3715,4.0,1276
3715,3.5,33
3715,3.5,1443
3936,7.0,1057
3936,7.0,1444
3936,7.0,1445
3936,7.0,1004
3936,6.0,1447
3936,6.0,596
3936,6.0,1055
3936,6.0,599
302310,8.0,1448
302310,8.0,1449
302310,8.0,1450
302310,7.0,1451
302310,7.0,705
302310,7.0,1452
302310,6.0,1453
302310,6.0,1455
302310,6.0,1456
3998,8.0,1457
3998,8.0,1458
3998,8.0,157
3998,8.0,1459
3998,7.5,1460
3998,7.0,264
3998,7.0,1461
3998,6.5,1462
3998,6.0,1463
3998,6.0,374
3623,6.3,340
3623,6.0,484
3623,5.0,1464
3623,5.0,1465
4918,10.0,1466
4918,9.0,1105
4918,8.0,596
4918,8.0,1467
4918,8.0,1043
4918,8.0,1142
4918,7.5,1468
4918,7.0,1042
4918,7.0,1083
4918,7.0,1469
4918,7.0,925
4918,7.0,1470
4918,6.5,1471
4918,6.0,602
4918,6.0,1032
4918,6.0,1472
306300,10.0,1473
306300,8.3,1474
306300,8.0,1475
306300,8.0,1347
306300,8.0,1476
306300,8.0,1477
306300,8.0,1478
306300,8.0,1479
306300,8.0,1480
306300,7.8,1481
306300,7.0,1482
306300,7.0,1483
306300,7.0,60
306300,7.0,1485
306300,7.0,534
306300,7.0,1486
306300,7.0,1487
306300,7.0,1488
306300,7.0,1489
306300,7.0,709
306300,7.0,751
306300,7.0,1490
300296,8.0,810
300296,7.5,1491
300296,7.5,1492
300296,7.0,1493
300296,7.0,1494
300296,7.0,1495
300296,7.0,759
300296,6.5,1497
300296,6.5,758
300296,6.5,1498
300296,6.0,1500
4291,9.0,520
4291,8.0,920
4291,8.0,1083
4291,8.0,1368
4291,8.0,1502
4291,7.0,1503
4291,7.0,493
4291,7.0,1504
4291,6.0,1505
4291,5.0,602
8727,10.0,1506
8727,7.0,1507
8727,6.5,1508
8727,6.5,1061
8727,6.0,1032
8727,6.0,946
8727,5.5,1446
8727,5.5,1510
8727,5.0,902
8727,5.0,1034
8727,4.0,947
8737,8.0,1412
8737,7.7,1511
8737,7.0,1042
8737,6.0,1074
8737,6.0,1467
8737,6.0,947
8737,6.0,599
8737,6.0,1061
8737,5.0,1030
276622,10.0,1513
276622,7.5,1514
276622,7.0,1515
276622,6.5,751
276622,6.0,1516
276622,6.0,335
276622,6.0,1517
276622,5.0,1518
276622,5.0,1519
279204,10.0,1520
279204,8.0,1521
279204,8.0,1127
279204,7.5,1524
279204,7.0,626
279204,7.0,1525
279204,7.0,1527
279204,7.0,1530
3411,10.0,1183
3411,9.0,1410
3411,8.0,1532
3411,8.0,1533
3411,8.0,921
3411,7.5,1534
3411,7.0,947
3411,7.0,1535
3411,7.0,903
3411,7.0,1104
3411,7.0,1381
8079,8.0,311
8079,7.0,1537
8079,7.0,1538
8079,6.0,1539
8079,6.0,426
8079,6.0,924
8079,5.5,978
3365,10.0,1540
3365,9.0,574
3365,9.0,1541
3365,9.0,1542
3365,9.0,1543
3365,9.0,1544
3365,9.0,1545
3365,8.0,985
3365,7.0,1546
3365,7.0,1547
3276,7.0,1548
3276,5.0,1551
3276,5.0,216
3276,5.0,1425
3276,4.0,1552
3276,3.0,1553
9801,8.0,1090
9801,8.0,1554
9801,7.5,1555
9801,7.0,1556
9801,7.0,1557
9801,6.0,596
9801,6.0,1558
9801,6.0,1559
9801,6.0,1560
9801,6.0,1561
9801,6.0,1562
9725,7.0,1563
9725,6.0,1564
9725,5.0,1565
9725,5.0,656
9725,4.0,385
9725,4.0,1567
9725,3.5,1568
